UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
1734937133.5,7564,1229871,7563,168,7564,8,499252,1.38304e+11
1734937134.0,7563,1229880,7563,165,7564,8,499260,1.38305e+11
1734937134.5,7563,1229901,7563,160,7565,230,499253,1.38308e+11
1734937135.0,7564,1229909,7563,164,7564,1,499253,1.38309e+11
1734937135.5,7563,1229920,7563,155,7565,232,499258,1.3831e+11
1734937136.0,7563,1229921,7563,205,7565,233,499259,1.3831e+11
1734937136.5,7564,1229932,7563,205,7564,30,499269,1.38311e+11
1734937137.0,7564,1229949,7563,196,7564,24,499282,1.38313e+11
1734937137.5,7564,1229956,7563,193,7564,26,499284,1.38314e+11
1734937138.0,7563,1229981,7563,196,7564,6,499272,1.38317e+11
1734937138.5,7564,1229995,7564,1,7565,253,499278,1.38318e+11
1734937139.0,7564,1230003,7564,24,7565,260,499277,1.38319e+11
1734937139.5,7565,1230013,7564,19,7565,261,499268,1.3832e+11
1734937140.0,7565,1230026,7564,20,7565,261,499261,1.38322e+11
1734937140.5,7564,1230073,7564,25,7565,271,499250,1.38327e+11
1734937141.0,7565,1230135,7563,195,7564,1,499232,1.38334e+11
1734937141.5,7564,1230167,7563,191,7564,40,499220,1.38338e+11
1734937142.0,7563,1230185,7563,183,7564,84,499212,1.3834e+11
1734937142.5,7563,1230194,7563,190,7564,87,499209,1.38341e+11
1734937143.0,7564,1230229,7563,166,7564,89,499209,1.38345e+11
1734937143.5,7563,1230403,7562,227,7563,191,499168,1.38365e+11
1734937144.0,7563,1230461,7562,178,7563,262,499133,1.38371e+11
1734937144.5,7563,1230506,7562,174,7563,254,499127,1.38376e+11
1734937145.0,7562,1230668,7562,24,7563,257,499107,1.38395e+11
1734937145.5,7562,1230726,7561,216,7562,18,499108,1.38401e+11
1734937146.0,7562,1230809,7561,223,7562,17,499099,1.38411e+11
1734937146.5,7562,1230855,7561,225,7562,71,499076,1.38416e+11
1734937147.0,7561,1230918,7561,170,7562,111,499106,1.38423e+11
1734937147.5,7562,1231109,7561,2,7562,102,498964,1.38445e+11
1734937148.0,7562,1231164,7561,1,7562,78,498929,1.38451e+11
1734937148.5,7561,1231193,7561,3,7562,76,498911,1.38454e+11
1734937149.0,7562,1231225,7561,5,7562,91,498895,1.38458e+11
1734937149.5,7561,1231248,7560,231,7561,33,498883,1.38461e+11
1734937150.0,7560,1231281,7560,216,7561,60,498862,1.38464e+11
1734937150.5,7560,1231370,7560,142,7561,59,498795,1.38474e+11
1734937151.0,7560,1231448,7560,80,7561,47,498777,1.38483e+11
1734937151.5,7561,1231527,7560,40,7561,62,498752,1.38492e+11
1734937152.0,7561,1231577,7560,11,7561,68,498740,1.38498e+11
1734937152.5,7560,1231620,7560,14,7561,61,498731,1.38503e+11
1734937153.0,7560,1231672,7559,79,7560,423,498705,1.38509e+11
1734937153.5,7559,1231721,7559,50,7560,462,498686,1.38514e+11
1734937154.0,7559,1231814,7558,72,7559,186,498681,1.38525e+11
1734937154.5,7559,1231868,7558,43,7559,196,498673,1.38531e+11
1734937155.0,7558,1231919,7558,22,7559,162,498692,1.38537e+11
1734937155.5,7558,1231952,7558,28,7559,196,498693,1.3854e+11
1734937156.0,7559,1231967,7558,23,7559,196,498690,1.38542e+11
1734937156.5,7558,1232005,7557,68,7558,35,498666,1.38546e+11
1734937157.0,7558,1232112,7557,14,7558,32,498610,1.38559e+11
1734937157.5,7558,1232140,7557,32,7558,77,498596,1.38562e+11
1734937158.0,7557,1232217,7556,65,7557,47,498536,1.3857e+11
1734937158.5,7557,1232248,7556,72,7557,59,498509,1.38574e+11
1734937159.0,7557,1232286,7556,67,7557,52,498491,1.38578e+11
1734937159.5,7557,1232364,7556,13,7557,115,498444,1.38587e+11
1734937160.0,7555,1232548,7554,27,7555,246,498375,1.38608e+11
1734937160.5,7555,1232617,7554,35,7555,207,498336,1.38616e+11
1734937161.0,7554,1232832,7554,45,7555,39,498141,1.3864e+11
1734937161.5,7555,1232909,7555,23,7556,117,498093,1.38649e+11
1734937162.0,7554,1233066,7554,8,7555,107,498091,1.38667e+11
1734937162.5,7554,1233191,7553,28,7554,82,498056,1.38681e+11
1734937163.0,7553,1233269,7553,53,7554,10,498028,1.3869e+11
1734937163.5,7555,1233362,7554,41,7555,50,498051,1.387e+11
1734937164.0,7554,1233426,7554,28,7555,26,498059,1.38707e+11
1734937164.5,7554,1233561,7553,69,7554,13,497973,1.38723e+11
1734937165.0,7555,1233618,7554,11,7555,17,497958,1.38729e+11
1734937165.5,7554,1233710,7554,24,7555,42,497913,1.3874e+11
1734937166.0,7554,1233770,7553,111,7554,81,497901,1.38746e+11
1734937166.5,7554,1233811,7553,117,7554,82,497886,1.38751e+11
1734937167.0,7554,1233912,7553,151,7554,9,497876,1.38763e+11
1734937167.5,7555,1233967,7554,11,7555,42,497851,1.38769e+11
1734937168.0,7554,1234011,7554,25,7555,51,497823,1.38774e+11
1734937168.5,7554,1234039,7554,13,7555,50,497804,1.38777e+11
1734937169.0,7554,1234079,7553,160,7554,39,497776,1.38781e+11
1734937169.5,7554,1234124,7553,159,7554,12,497762,1.38787e+11
1734937170.0,7553,1234322,7552,24,7553,57,497829,1.38809e+11
1734937170.5,7552,1234364,7552,14,7553,58,497830,1.38814e+11
1734937171.0,7553,1234414,7552,14,7553,30,497839,1.38819e+11
1734937171.5,7553,1234479,7553,5,7554,42,497823,1.38827e+11
1734937172.0,7553,1234528,7552,9,7553,107,497811,1.38832e+11
1734937172.5,7553,1234598,7551,52,7552,33,497820,1.3884e+11
1734937173.0,7552,1234620,7551,46,7552,58,497808,1.38843e+11
1734937173.5,7551,1234661,7551,36,7552,41,497790,1.38847e+11
1734937174.0,7551,1234750,7550,122,7551,140,497746,1.38857e+11
1734937174.5,7551,1234800,7550,122,7551,225,497730,1.38863e+11
1734937175.0,7551,1234846,7550,117,7551,340,497691,1.38868e+11
1734937175.5,7550,1234917,7550,69,7551,321,497664,1.38876e+11
